studyName,studyYear,studyLoc,replicate,blockNumber,rowNumber,colNumber,plotNumber,germplasmName,intercropGermplasmName,observationLevel,observationUnitName,Oat_Height_1,Oat_Height_2,Oat_Height_3,Pea_Height_1,Pea_Height_2,Pea_Height_3,Oat_establishment,Pea_establishment,Lodging,Oat_Heading_Date,Pea_Flowering_Date
B4I_2025_IA,2025,IA,1,2,23,9,2169,IL23-2458,NDP170185Y,plot,B4I_2025_IA_2169,18.333333333333332,52,71.33333333333333,18.666666666666668,59.666666666666664,79,10,5,5,159,157
B4I_2025_IA,2025,IA,1,2,23,8,2170,IL19-4556,NDP250159Y,plot,B4I_2025_IA_2170,17.333333333333332,45,62.333333333333336,19.666666666666668,56,82,12.666666666666666,6.666666666666667,2,158,153
B4I_2025_IA,2025,IA,1,2,23,7,2171,IL23-612,NDP170177Y,plot,B4I_2025_IA_2171,15,52.333333333333336,83.66666666666667,15.333333333333334,46.666666666666664,73.66666666666667,8.333333333333334,3,7,156,158
B4I_2025_IA,2025,IA,1,2,23,6,2172,IL21-4011,NDP170328G,plot,B4I_2025_IA_2172,18,55.666666666666664,71.66666666666667,21,63.333333333333336,76.33333333333333,10,3.6666666666666665,7,155,151
B4I_2025_IA,2025,IA,1,2,23,5,2173,IL23-3842,NDP250135Y,plot,B4I_2025_IA_2173,17.666666666666668,50,80,13.666666666666666,51.333333333333336,60.333333333333336,10,4.666666666666667,3,156,157
B4I_2025_IA,2025,IA,1,2,23,4,2174,IL23-1608,NDP250165Y,plot,B4I_2025_IA_2174,24.333333333333332,53.666666666666664,77,18.333333333333332,59.333333333333336,72,11.333333333333334,5,7,150,154
B4I_2025_IA,2025,IA,1,2,23,3,2175,IL23-939,NDP250172Y,plot,B4I_2025_IA_2175,20.666666666666668,56,77,19.666666666666668,59.666666666666664,70.66666666666667,7.666666666666667,5.333333333333333,8,157,154
B4I_2025_IA,2025,IA,1,2,23,2,2176,IL23-1450,NDP120083Y,plot,B4I_2025_IA_2176,23,59,83,21.666666666666668,56.666666666666664,72.66666666666667,9,4.333333333333333,4,156,157
B4I_2025_IA,2025,IA,1,2,24,2,2177,IL23-3443,NDP170133G,plot,B4I_2025_IA_2177,20.333333333333332,54.666666666666664,65,25.666666666666668,60.333333333333336,40.333333333333336,9,6.333333333333333,8,154,155
B4I_2025_IA,2025,IA,1,2,24,3,2178,IL23-1531,NDP250028Y,plot,B4I_2025_IA_2178,23.666666666666668,58.333333333333336,83.66666666666667,21.333333333333332,52.666666666666664,65.33333333333333,9.666666666666666,6.666666666666667,7,155,155
B4I_2025_IA,2025,IA,1,2,24,4,2179,IL23-1815,NDP250179Y,plot,B4I_2025_IA_2179,20.666666666666668,57.666666666666664,81,19.666666666666668,60,65,10.333333333333334,6.333333333333333,7,158,156
B4I_2025_IA,2025,IA,1,2,24,5,2180,IL23-1225,NDP170322Y,plot,B4I_2025_IA_2180,18.666666666666668,52.666666666666664,75.33333333333333,17,58.333333333333336,85.66666666666667,10.333333333333334,4.666666666666667,8,157,154
B4I_2025_IA,2025,IA,1,2,24,6,2181,IL23-3829,NDP250113G,plot,B4I_2025_IA_2181,16,51.333333333333336,75,17,49.666666666666664,62.333333333333336,12,4,8,157,155
B4I_2025_IA,2025,IA,1,2,24,7,2182,IL23-1422,NDP250139G,plot,B4I_2025_IA_2182,16.666666666666668,40,73,14.333333333333334,49.666666666666664,63.666666666666664,6.666666666666667,4.333333333333333,3,158,149
B4I_2025_IA,2025,IA,1,2,24,8,2183,IL23-4546,NDP170328G,plot,B4I_2025_IA_2183,16.333333333333332,52,74.66666666666667,20,64.33333333333333,76,10.666666666666666,6.666666666666667,5,154,153
B4I_2025_IA,2025,IA,1,2,24,9,2184,IL19-6432,NDP120083Y,plot,B4I_2025_IA_2184,20,54.666666666666664,84.66666666666667,20.333333333333332,60.666666666666664,76,11,5,3,157,156
B4I_2025_IA,2025,IA,1,2,25,9,2185,IL22-251,NDP170099G,plot,B4I_2025_IA_2185,21,63.666666666666664,61,22.666666666666668,74,62.666666666666664,13.333333333333334,4.666666666666667,9,157,152
B4I_2025_IA,2025,IA,1,2,25,8,2186,IL17-1704,NDP150338Y,plot,B4I_2025_IA_2186,18.666666666666668,55.666666666666664,78.66666666666667,21.666666666666668,60,88.33333333333333,10.666666666666666,5.666666666666667,3,157,154
B4I_2025_IA,2025,IA,1,2,25,7,2187,IL23-423,NDP250051Y,plot,B4I_2025_IA_2187,17.666666666666668,55,75.66666666666667,17.666666666666668,60.666666666666664,77.33333333333333,8,6.333333333333333,8,159,156
B4I_2025_IA,2025,IA,1,2,25,6,2188,IL23-543,NDP170084G,plot,B4I_2025_IA_2188,18,52.333333333333336,76.66666666666667,14.333333333333334,60.333333333333336,78.33333333333333,12.666666666666666,3.3333333333333335,5,158,157
B4I_2025_IA,2025,IA,1,2,25,5,2189,IL23-3874,ND VICTORY,plot,B4I_2025_IA_2189,25,59.333333333333336,73,22.333333333333332,66.66666666666667,81.66666666666667,12,6,8,154,155
B4I_2025_IA,2025,IA,1,2,25,4,2190,IL19-1222,NDP250137G,plot,B4I_2025_IA_2190,22.333333333333332,63.333333333333336,92.33333333333333,19.666666666666668,59.333333333333336,63.666666666666664,12.666666666666666,6,8,154,159
B4I_2025_IA,2025,IA,1,2,25,3,2191,IL22-4169,NDP250174Y,plot,B4I_2025_IA_2191,24.666666666666668,68,90,22.666666666666668,59.333333333333336,73,7.666666666666667,6.333333333333333,8,155,155
B4I_2025_IA,2025,IA,1,2,25,2,2192,IL23-1959,NDP250073Y,plot,B4I_2025_IA_2192,20,54.333333333333336,75.66666666666667,23,53,57.333333333333336,8.666666666666666,8.333333333333334,2,156,154
B4I_2025_IA,2025,IA,1,2,26,2,2193,IL23-1462,NDP170101G,plot,B4I_2025_IA_2193,17.333333333333332,56.333333333333336,78.33333333333333,20.666666666666668,62,76,10.666666666666666,6.666666666666667,7,154,153
B4I_2025_IA,2025,IA,1,2,26,3,2194,IL23-4835,NDP250070Y,plot,B4I_2025_IA_2194,21.333333333333332,63.666666666666664,79.66666666666667,24,62.333333333333336,79.33333333333333,9.666666666666666,6.666666666666667,8,155,154
B4I_2025_IA,2025,IA,1,2,26,4,2195,IL23-1608,NDP170111G,plot,B4I_2025_IA_2195,19.666666666666668,51,69,19,51,38,10.333333333333334,3.6666666666666665,8,150,154
B4I_2025_IA,2025,IA,1,2,26,5,2196,IL23-2010,NDP250119G,plot,B4I_2025_IA_2196,18.333333333333332,49.333333333333336,64.33333333333333,21,59.333333333333336,74,6.666666666666667,4.333333333333333,7,154,157
B4I_2025_IA,2025,IA,1,2,26,6,2197,IL23-4252,NDP250031Y,plot,B4I_2025_IA_2197,18,57,75.33333333333333,22.333333333333332,63.333333333333336,67.33333333333333,11.666666666666666,4.666666666666667,4,155,152
B4I_2025_IA,2025,IA,1,2,26,7,2198,IL23-1623,NDP150232Y,plot,B4I_2025_IA_2198,22.666666666666668,52.666666666666664,79.66666666666667,17.666666666666668,59,69.33333333333333,7.333333333333333,8.333333333333334,7,153,155
B4I_2025_IA,2025,IA,1,2,26,8,2199,IL23-1819,NDP250150G,plot,B4I_2025_IA_2199,15.333333333333334,48.666666666666664,71.33333333333333,18.666666666666668,54,63.333333333333336,13.666666666666666,4.666666666666667,7,157,155
B4I_2025_IA,2025,IA,1,2,26,9,2200,IL23-259,NDP150223G,plot,B4I_2025_IA_2200,20.333333333333332,58,74.66666666666667,21.333333333333332,61,73.66666666666667,7.333333333333333,3.3333333333333335,9,157,157
B4I_2025_IA,2025,IA,1,2,27,9,2201,IL23-3312,NDP250152Y,plot,B4I_2025_IA_2201,14.666666666666666,52,67.66666666666667,17.333333333333332,56,68.66666666666667,9.333333333333334,5.666666666666667,7,157,151
B4I_2025_IA,2025,IA,1,2,27,8,2202,IL23-971,NDP170156Y,plot,B4I_2025_IA_2202,16,50.333333333333336,69.33333333333333,19,51.333333333333336,66,10.333333333333334,5.333333333333333,1,158,157
B4I_2025_IA,2025,IA,1,2,27,7,2203,IL22-2662,NDP170084G,plot,B4I_2025_IA_2203,15.666666666666666,47.666666666666664,76.33333333333333,16,55.333333333333336,82.33333333333333,9.333333333333334,3,6,155,158
B4I_2025_IA,2025,IA,1,2,27,6,2204,IL20-746,NDP250124Y,plot,B4I_2025_IA_2204,14,44,68.66666666666667,16.333333333333332,51.666666666666664,65.66666666666667,12.666666666666666,4.333333333333333,0,155,155
B4I_2025_IA,2025,IA,1,2,27,5,2205,IL19-6345,NDP250081Y,plot,B4I_2025_IA_2205,23.666666666666668,52,79.33333333333333,20,53.333333333333336,71,11.333333333333334,7.333333333333333,2,156,159
B4I_2025_IA,2025,IA,1,2,27,4,2206,IL19-2673,NDP250140G,plot,B4I_2025_IA_2206,20.666666666666668,57.666666666666664,74.66666666666667,17,55,69.33333333333333,11.666666666666666,6.333333333333333,2,155,158
B4I_2025_IA,2025,IA,1,2,27,3,2207,IL21-4178,NDP150412G,plot,B4I_2025_IA_2207,24,55.666666666666664,73.66666666666667,23,62,65,10.333333333333334,5,8,155,151
B4I_2025_IA,2025,IA,1,2,27,2,2208,IL23-1666,NDP150412G,plot,B4I_2025_IA_2208,18,51.333333333333336,77.33333333333333,14,46.333333333333336,58.333333333333336,11,3.3333333333333335,1,150,154
B4I_2025_IA,2025,IA,1,2,28,2,2209,IL22-2231,NDP150070G,plot,B4I_2025_IA_2209,20.666666666666668,51.333333333333336,74.66666666666667,15.333333333333334,53.333333333333336,64.66666666666667,11.333333333333334,4.333333333333333,1,152,156
B4I_2025_IA,2025,IA,1,2,28,3,2210,IL23-1163,NDP250132Y,plot,B4I_2025_IA_2210,20,66,81.66666666666667,18.666666666666668,62,72.33333333333333,10,6.333333333333333,8,157,157
B4I_2025_IA,2025,IA,1,2,28,4,2211,IL20-615,NDP250082Y,plot,B4I_2025_IA_2211,22,51,71.33333333333333,17.666666666666668,50,72.66666666666667,10,6.666666666666667,1,154,157
B4I_2025_IA,2025,IA,1,2,28,5,2212,IL23-3731,NDP170273Y,plot,B4I_2025_IA_2212,19,43.666666666666664,72.33333333333333,15.333333333333334,48.333333333333336,64,8.666666666666666,5.333333333333333,4,158,156
B4I_2025_IA,2025,IA,1,2,28,6,2213,IL23-2021,NDP250035G,plot,B4I_2025_IA_2213,13.333333333333334,45.333333333333336,69.66666666666667,12,48.666666666666664,61.333333333333336,14,4.333333333333333,1,157,161
B4I_2025_IA,2025,IA,1,2,28,7,2214,IL23-1547,NDP170161Y,plot,B4I_2025_IA_2214,18,51.666666666666664,78,11.666666666666666,57,70.66666666666667,13,4.333333333333333,4,159,156
B4I_2025_IA,2025,IA,1,2,28,8,2215,IL23-4575,NDP250043Y,plot,B4I_2025_IA_2215,16.333333333333332,46.333333333333336,71,14.666666666666666,56.333333333333336,75,7.666666666666667,6.333333333333333,1,156,159
B4I_2025_IA,2025,IA,1,2,28,9,2216,IL20-5913,NDP150106G,plot,B4I_2025_IA_2216,16.666666666666668,56.333333333333336,74,16.333333333333332,60.666666666666664,72,9.333333333333334,6.333333333333333,7,157,153
B4I_2025_IA,2025,IA,1,2,29,9,2217,IL23-2942,NDP250166Y,plot,B4I_2025_IA_2217,16,45.333333333333336,74,15,55,77.33333333333333,11.333333333333334,4,1,158,155
B4I_2025_IA,2025,IA,1,2,29,8,2218,IL23-247,NDP250042Y,plot,B4I_2025_IA_2218,18.666666666666668,48.333333333333336,73,19,56.666666666666664,71.66666666666667,10.333333333333334,5.666666666666667,3,157,156
B4I_2025_IA,2025,IA,1,2,29,7,2219,IL17-1704,NDP250166Y,plot,B4I_2025_IA_2219,18.333333333333332,55,84.33333333333333,15.666666666666666,46.333333333333336,67,6.666666666666667,3.3333333333333335,7,157,155
B4I_2025_IA,2025,IA,1,2,29,6,2220,IL22-1423,NDP250150G,plot,B4I_2025_IA_2220,17.666666666666668,52.333333333333336,81,16.666666666666668,61,76,12,4.666666666666667,7,154,153
B4I_2025_IA,2025,IA,1,2,29,5,2221,IL23-3335,NDP250155Y,plot,B4I_2025_IA_2221,17,44.333333333333336,70.33333333333333,14,42,56.333333333333336,11.333333333333334,4,6,155,157
B4I_2025_IA,2025,IA,1,2,29,4,2222,IL23-4554,NDP250133G,plot,B4I_2025_IA_2222,21.666666666666668,53.666666666666664,71.33333333333333,19.333333333333332,63,79,12,5.333333333333333,2,154,153
B4I_2025_IA,2025,IA,1,2,29,3,2223,IL23-2458,NDP250144G,plot,B4I_2025_IA_2223,21,56.666666666666664,75.66666666666667,18,57.333333333333336,74.33333333333333,8.666666666666666,5.333333333333333,8,158,157
B4I_2025_IA,2025,IA,1,2,29,2,2224,IL23-739,NDP250048Y,plot,B4I_2025_IA_2224,22.666666666666668,53.666666666666664,82,18.666666666666668,53,67.66666666666667,10,4.666666666666667,1,158,155
B4I_2025_IA,2025,IA,1,2,30,2,2225,IL23-621,NDP250114G,plot,B4I_2025_IA_2225,21,56,76.66666666666667,20,50.666666666666664,74.66666666666667,8.666666666666666,4,0,157,157
B4I_2025_IA,2025,IA,1,2,30,3,2226,IL23-3838,NDP150179Y,plot,B4I_2025_IA_2226,23,49.333333333333336,78.66666666666667,18,51.333333333333336,64.66666666666667,11,4.666666666666667,7,157,155
B4I_2025_IA,2025,IA,1,2,30,4,2227,IL23-2371,NDP250114G,plot,B4I_2025_IA_2227,19.666666666666668,55,79.33333333333333,19.333333333333332,58.333333333333336,70.66666666666667,8.666666666666666,6.666666666666667,1,156,156
B4I_2025_IA,2025,IA,1,2,30,5,2228,IL23-1414,NDP250093Y,plot,B4I_2025_IA_2228,18.666666666666668,46.666666666666664,76,13,50,64.33333333333333,10.333333333333334,3,6,157,156
B4I_2025_IA,2025,IA,1,2,30,6,2229,IL23-1364,NDP250047Y,plot,B4I_2025_IA_2229,18.333333333333332,49,73,19.333333333333332,58.666666666666664,67,11,3.6666666666666665,3,155,155
B4I_2025_IA,2025,IA,1,2,30,7,2230,IL23-3826,NDP250068Y,plot,B4I_2025_IA_2230,17.333333333333332,53,85.66666666666667,19.333333333333332,59,73.66666666666667,8,6,6,157,155
B4I_2025_IA,2025,IA,1,2,30,8,2231,IL23-1450,NDP250097Y,plot,B4I_2025_IA_2231,17.333333333333332,55.666666666666664,89.66666666666667,17.666666666666668,61.333333333333336,79,7.666666666666667,6.666666666666667,8,158,152
B4I_2025_IA,2025,IA,1,2,30,9,2232,IL19-4556,NDP120083Y,plot,B4I_2025_IA_2232,18.666666666666668,50,77.66666666666667,19.333333333333332,56.333333333333336,81.66666666666667,9,4.666666666666667,5,156,156
B4I_2025_IA,2025,IA,1,2,31,9,2233,IL23-2010,NDP250105G,plot,B4I_2025_IA_2233,16.666666666666668,55.666666666666664,70.33333333333333,17,57.333333333333336,72,9.666666666666666,4.666666666666667,7,157,155
B4I_2025_IA,2025,IA,1,2,31,8,2234,IL23-612,NDP250030Y,plot,B4I_2025_IA_2234,16.666666666666668,61.666666666666664,84.33333333333333,14.333333333333334,68.66666666666667,80.33333333333333,10,5.333333333333333,5,155,153
B4I_2025_IA,2025,IA,1,2,31,7,2235,IL22-2662,ND DAWN,plot,B4I_2025_IA_2235,18,59,74,17,59.666666666666664,67,9.666666666666666,4,8,154,153
B4I_2025_IA,2025,IA,1,2,31,6,2236,IL23-3337,NDP170202Y,plot,B4I_2025_IA_2236,14.666666666666666,59.666666666666664,81.33333333333333,22.666666666666668,67,85.33333333333333,9,6,8,157,155
B4I_2025_IA,2025,IA,1,2,31,5,2237,IL19-1222,NDP250030Y,plot,B4I_2025_IA_2237,24,60,92.66666666666667,21.666666666666668,58.333333333333336,72.66666666666667,11.666666666666666,5.333333333333333,6,155,153
B4I_2025_IA,2025,IA,1,2,31,4,2238,IL23-3572,NDP250039Y,plot,B4I_2025_IA_2238,18.333333333333332,51.333333333333336,68,21,63.666666666666664,92.33333333333333,12,6,5,157,159
B4I_2025_IA,2025,IA,1,2,31,3,2239,IL23-763,NDP170133G,plot,B4I_2025_IA_2239,18,60,73.66666666666667,21,59.666666666666664,52.333333333333336,7,6,8,157,155
B4I_2025_IA,2025,IA,1,2,31,2,2240,IL23-247,NDP170031G,plot,B4I_2025_IA_2240,21.333333333333332,51.333333333333336,71.33333333333333,18.666666666666668,58.666666666666664,73,13.333333333333334,3.3333333333333335,3,157,153
B4I_2025_IA,2025,IA,1,2,32,2,2241,IL23-4722,NDP250149G,plot,B4I_2025_IA_2241,22,56.666666666666664,78,25.333333333333332,58,71.66666666666667,10.666666666666666,6.333333333333333,4,157,155
B4I_2025_IA,2025,IA,1,2,32,3,2242,IL23-1669,NDP250174Y,plot,B4I_2025_IA_2242,18.666666666666668,55.333333333333336,79,20.666666666666668,61.666666666666664,71.33333333333333,7,4,4,154,156
B4I_2025_IA,2025,IA,1,2,32,4,2243,IL23-3751,NDP250046Y,plot,B4I_2025_IA_2243,17.333333333333332,50,76.33333333333333,19,55.333333333333336,79.33333333333333,10.333333333333334,8,2,157,157
B4I_2025_IA,2025,IA,1,2,32,5,2244,IL23-4079,NDP250150G,plot,B4I_2025_IA_2244,20.666666666666668,46.666666666666664,74.33333333333333,18.666666666666668,54.333333333333336,66.66666666666667,10.333333333333334,7,1,158,153
B4I_2025_IA,2025,IA,1,2,32,6,2245,IL23-4721,NDP250122Y,plot,B4I_2025_IA_2245,18.666666666666668,59.333333333333336,84.33333333333333,19.666666666666668,58,71,10.666666666666666,5.666666666666667,3,154,156
B4I_2025_IA,2025,IA,1,2,32,7,2246,IL19-5467,NDP150106G,plot,B4I_2025_IA_2246,20.333333333333332,58.333333333333336,82,15.333333333333334,56,66.66666666666667,7.333333333333333,4.333333333333333,7,155,153
B4I_2025_IA,2025,IA,1,2,32,8,2247,IL23-4274,NDP250101Y,plot,B4I_2025_IA_2247,54,52,75,18,56,72.33333333333333,10,5,5,155,159
B4I_2025_IA,2025,IA,1,2,32,9,2248,IL23-612,NDP170177Y,plot,B4I_2025_IA_2248,19.333333333333332,63,83.66666666666667,22,60.333333333333336,75,9.333333333333334,5,6,155,155
B4I_2025_IA,2025,IA,1,2,33,9,2249,IL19-3618,NDP121714R,plot,B4I_2025_IA_2249,19.666666666666668,53.666666666666664,81.66666666666667,14.666666666666666,52.666666666666664,68.66666666666667,11,5,7,156,155
B4I_2025_IA,2025,IA,1,2,33,8,2250,IL21-7653,NDP250144G,plot,B4I_2025_IA_2250,15,56.666666666666664,61,21.333333333333332,68,82.33333333333333,8.333333333333334,4,8,154,157
B4I_2025_IA,2025,IA,1,2,33,7,2251,IL23-939,NDP250027G,plot,B4I_2025_IA_2251,17,57.666666666666664,82.66666666666667,18.333333333333332,56.333333333333336,71.66666666666667,11.666666666666666,3.3333333333333335,5,158,155
B4I_2025_IA,2025,IA,1,2,33,6,2252,IL22-3365,NDP250123Y,plot,B4I_2025_IA_2252,25.333333333333332,56.666666666666664,88.33333333333333,15.333333333333334,53.333333333333336,66,10,3.3333333333333335,6,153,149
B4I_2025_IA,2025,IA,1,2,33,5,2253,IL21-753,NDP250166Y,plot,B4I_2025_IA_2253,20,54.333333333333336,72.33333333333333,19.333333333333332,51.666666666666664,66,9,3.3333333333333335,2,156,153
B4I_2025_IA,2025,IA,1,2,33,4,2254,IL21-8143,NDP250164Y,plot,B4I_2025_IA_2254,19.333333333333332,51,72.33333333333333,15.666666666666666,48.333333333333336,54,11.666666666666666,3.3333333333333335,5,153,155
B4I_2025_IA,2025,IA,1,2,33,3,2255,IL23-4746,NDP250071Y,plot,B4I_2025_IA_2255,19,54.333333333333336,75.33333333333333,20.333333333333332,54.666666666666664,62,8.666666666666666,4,0,155,156
B4I_2025_IA,2025,IA,1,2,33,2,2256,IL20-1037,NDP250078Y,plot,B4I_2025_IA_2256,19.666666666666668,48.666666666666664,79,16.666666666666668,51,59,10,6,2,155,155
B4I_2025_IA,2025,IA,1,2,34,2,2257,IL23-3754,NDP250096Y,plot,B4I_2025_IA_2257,18,46.666666666666664,75,9,32.666666666666664,42,10,4,5,157,157
B4I_2025_IA,2025,IA,1,2,34,3,2258,IL23-4118,NDP150476G,plot,B4I_2025_IA_2258,22.666666666666668,60.333333333333336,84,17,59.666666666666664,73,7.666666666666667,4.666666666666667,8,157,147
B4I_2025_IA,2025,IA,1,2,34,4,2259,IL23-621,NDP250149G,plot,B4I_2025_IA_2259,21.333333333333332,62,81.66666666666667,21.333333333333332,57.333333333333336,67,13.333333333333334,8,7,156,157
B4I_2025_IA,2025,IA,1,2,34,5,2260,IL23-1424,NDP170322Y,plot,B4I_2025_IA_2260,23,60,84.66666666666667,21.333333333333332,62.666666666666664,76,10.666666666666666,7.333333333333333,7,156,155
B4I_2025_IA,2025,IA,1,2,34,6,2261,IL23-660,NDP250183G,plot,B4I_2025_IA_2261,22.666666666666668,60,88.66666666666667,18.333333333333332,60.333333333333336,66,9.666666666666666,3.3333333333333335,7,155,158
B4I_2025_IA,2025,IA,1,2,34,7,2262,IL23-951,NDP250118G,plot,B4I_2025_IA_2262,18.333333333333332,58.666666666666664,81,19.666666666666668,51.333333333333336,52.333333333333336,10.666666666666666,4.666666666666667,7,157,157
B4I_2025_IA,2025,IA,1,2,34,8,2263,IL23-2942,NDP250087Y,plot,B4I_2025_IA_2263,17,52.333333333333336,73.33333333333333,19,60,65.33333333333333,9,5.333333333333333,7,158,155
B4I_2025_IA,2025,IA,1,2,34,9,2264,IL23-3826,NDP170133G,plot,B4I_2025_IA_2264,19.666666666666668,62,80.66666666666667,18.333333333333332,61.333333333333336,56,7.666666666666667,3,8,156,155
B4I_2025_IA,2025,IA,1,2,35,9,2265,IL23-1666,NDP121714R,plot,B4I_2025_IA_2265,20,58.333333333333336,86.66666666666667,14.666666666666666,53.666666666666664,64.66666666666667,9,5.666666666666667,2,151,156
B4I_2025_IA,2025,IA,1,2,35,8,2266,IL23-660,NDP250124Y,plot,B4I_2025_IA_2266,18.333333333333332,56.666666666666664,85.66666666666667,19.666666666666668,54.666666666666664,67,11,4,3,157,155
B4I_2025_IA,2025,IA,1,2,35,7,2267,IL23-3842,NDP170273Y,plot,B4I_2025_IA_2267,22,64,84.66666666666667,22.666666666666668,58,73.33333333333333,11,4,9,156,155
B4I_2025_IA,2025,IA,1,2,35,6,2268,IL23-1613,NDP150084Y,plot,B4I_2025_IA_2268,19,58,88,19.333333333333332,62.333333333333336,81,9.666666666666666,7.333333333333333,8,151,150
B4I_2025_IA,2025,IA,1,2,35,5,2269,IL23-3838,NDP170156Y,plot,B4I_2025_IA_2269,28,67,93.66666666666667,22.333333333333332,66,76,8.666666666666666,4.666666666666667,7,155,156
B4I_2025_IA,2025,IA,1,2,35,4,2270,IL23-4049,NDP170336G,plot,B4I_2025_IA_2270,22.333333333333332,57.333333333333336,73,22.666666666666668,65.66666666666667,34,12.666666666666666,5.333333333333333,8,158,153
B4I_2025_IA,2025,IA,1,2,35,3,2271,IL23-1847,NDP250027G,plot,B4I_2025_IA_2271,22.666666666666668,58.666666666666664,79.66666666666667,22,56.666666666666664,69.66666666666667,7.666666666666667,6.333333333333333,0,157,155
B4I_2025_IA,2025,IA,1,2,35,2,2272,IL20-8320,NDP170094Y,plot,B4I_2025_IA_2272,20,51.333333333333336,70.66666666666667,16.333333333333332,49,68.33333333333333,6,6.333333333333333,5,154,154
B4I_2025_IA,2025,IA,1,2,36,2,2273,IL23-739,NDP170350Y,plot,B4I_2025_IA_2273,21,50.666666666666664,80,16.666666666666668,53.666666666666664,81.33333333333333,10,4.666666666666667,3,158,153
B4I_2025_IA,2025,IA,1,2,36,3,2274,IL20-6928,NDP170094Y,plot,B4I_2025_IA_2274,22.333333333333332,59.333333333333336,77.33333333333333,27.333333333333332,64.66666666666667,77,11.333333333333334,7.333333333333333,7,154,153
B4I_2025_IA,2025,IA,1,2,36,4,2275,IL22-1256,NDP250058G,plot,B4I_2025_IA_2275,18.666666666666668,58.666666666666664,79.33333333333333,20,59.666666666666664,71.33333333333333,11,4,9,156,156
B4I_2025_IA,2025,IA,1,2,36,5,2276,IL22-3958,ND VICTORY,plot,B4I_2025_IA_2276,22.666666666666668,68.66666666666667,91.33333333333333,25.333333333333332,67.33333333333333,80.66666666666667,9,5,6,153,157
B4I_2025_IA,2025,IA,1,2,36,6,2277,IL23-1414,NDP160129G,plot,B4I_2025_IA_2277,18,61,82.66666666666667,17.333333333333332,65,84,11,7.333333333333333,7,157,153
B4I_2025_IA,2025,IA,1,2,36,7,2278,IL23-268,NDP170008G,plot,B4I_2025_IA_2278,19.666666666666668,62,78.33333333333333,19.333333333333332,66,77.66666666666667,11,4.333333333333333,8,157,153
B4I_2025_IA,2025,IA,1,2,36,8,2279,IL23-1859,NDP250028Y,plot,B4I_2025_IA_2279,16.666666666666668,51.666666666666664,78,15.666666666666666,51.666666666666664,65,11.666666666666666,4,7,158,155
